Panel_markerID,Marker_ID
alfalfaRep2vsXJDY1_shared_424988,alfalfaRep2vsXJDY1_shared_424988
alfalfaRep2vsXJDY1_shared_425211,alfalfaRep2vsXJDY1_shared_425211
alfalfaRep2vsXJDY1_shared_425961,alfalfaRep2vsXJDY1_shared_425961
alfalfaRep2vsXJDY1_shared_427079,alfalfaRep2vsXJDY1_shared_427079
alfalfaRep2vsXJDY1_shared_427673,alfalfaRep2vsXJDY1_shared_427673
alfalfaRep2vsXJDY1_shared_427786,alfalfaRep2vsXJDY1_shared_427786
alfalfaRep2vsXJDY1_shared_428768,alfalfaRep2vsXJDY1_shared_428768
alfalfaRep2vsXJDY1_shared_428965,alfalfaRep2vsXJDY1_shared_428965
alfalfaRep2vsXJDY1_shared_429225,alfalfaRep2vsXJDY1_shared_429225
alfalfaRep2vsXJDY1_shared_429720,alfalfaRep2vsXJDY1_shared_429720
alfalfaRep2vsXJDY1_shared_430394,alfalfaRep2vsXJDY1_shared_430394
alfalfaRep2vsXJDY1_shared_430646,alfalfaRep2vsXJDY1_shared_430646
alfalfaRep2vsXJDY1_shared_431132,alfalfaRep2vsXJDY1_shared_431132
alfalfaRep2vsXJDY1_shared_432716,alfalfaRep2vsXJDY1_shared_432716
alfalfaRep2vsXJDY1_shared_433899,alfalfaRep2vsXJDY1_shared_433899
alfalfaRep2vsXJDY1_shared_435578,alfalfaRep2vsXJDY1_shared_435578
alfalfaRep2vsXJDY1_shared_4363,alfalfaRep2vsXJDY1_shared_4363
alfalfaRep2vsXJDY1_shared_436783,alfalfaRep2vsXJDY1_shared_436783
alfalfaRep2vsXJDY1_shared_437176,alfalfaRep2vsXJDY1_shared_437176
alfalfaRep2vsXJDY1_shared_438766,alfalfaRep2vsXJDY1_shared_438766
alfalfaRep2vsXJDY1_shared_439278,alfalfaRep2vsXJDY1_shared_439278
alfalfaRep2vsXJDY1_shared_439718,alfalfaRep2vsXJDY1_shared_439718
alfalfaRep2vsXJDY1_shared_439921,alfalfaRep2vsXJDY1_shared_439921
alfalfaRep2vsXJDY1_shared_441139,alfalfaRep2vsXJDY1_shared_441139
alfalfaRep2vsXJDY1_shared_44134,alfalfaRep2vsXJDY1_shared_44134
alfalfaRep2vsXJDY1_shared_441472,alfalfaRep2vsXJDY1_shared_441472
alfalfaRep2vsXJDY1_shared_441933,alfalfaRep2vsXJDY1_shared_441933
alfalfaRep2vsXJDY1_shared_442387,alfalfaRep2vsXJDY1_shared_442387
alfalfaRep2vsXJDY1_shared_443018,alfalfaRep2vsXJDY1_shared_443018
alfalfaRep2vsXJDY1_shared_445180,alfalfaRep2vsXJDY1_shared_445180
alfalfaRep2vsXJDY1_shared_445838,alfalfaRep2vsXJDY1_shared_445838
alfalfaRep2vsXJDY1_shared_447235,alfalfaRep2vsXJDY1_shared_447235
alfalfaRep2vsXJDY1_shared_448268,alfalfaRep2vsXJDY1_shared_448268
alfalfaRep2vsXJDY1_shared_44884,alfalfaRep2vsXJDY1_shared_44884
alfalfaRep2vsXJDY1_shared_449394,alfalfaRep2vsXJDY1_shared_449394
alfalfaRep2vsXJDY1_shared_450111,alfalfaRep2vsXJDY1_shared_450111
alfalfaRep2vsXJDY1_shared_450621,alfalfaRep2vsXJDY1_shared_450621
alfalfaRep2vsXJDY1_shared_451293,alfalfaRep2vsXJDY1_shared_451293
alfalfaRep2vsXJDY1_shared_452321,alfalfaRep2vsXJDY1_shared_452321
alfalfaRep2vsXJDY1_shared_452984,alfalfaRep2vsXJDY1_shared_452984
alfalfaRep2vsXJDY1_shared_453608,alfalfaRep2vsXJDY1_shared_453608
alfalfaRep2vsXJDY1_shared_454354,alfalfaRep2vsXJDY1_shared_454354
alfalfaRep2vsXJDY1_shared_454602,alfalfaRep2vsXJDY1_shared_454602
alfalfaRep2vsXJDY1_shared_455463,alfalfaRep2vsXJDY1_shared_455463
alfalfaRep2vsXJDY1_shared_456285,alfalfaRep2vsXJDY1_shared_456285
alfalfaRep2vsXJDY1_shared_457684,alfalfaRep2vsXJDY1_shared_457684
alfalfaRep2vsXJDY1_shared_458044,alfalfaRep2vsXJDY1_shared_458044
alfalfaRep2vsXJDY1_shared_458178,alfalfaRep2vsXJDY1_shared_458178
alfalfaRep2vsXJDY1_shared_458658,alfalfaRep2vsXJDY1_shared_458658
alfalfaRep2vsXJDY1_shared_459722,alfalfaRep2vsXJDY1_shared_459722
alfalfaRep2vsXJDY1_shared_460397,alfalfaRep2vsXJDY1_shared_460397
alfalfaRep2vsXJDY1_shared_461773,alfalfaRep2vsXJDY1_shared_461773
alfalfaRep2vsXJDY1_shared_462545,alfalfaRep2vsXJDY1_shared_462545
alfalfaRep2vsXJDY1_shared_463101,alfalfaRep2vsXJDY1_shared_463101
alfalfaRep2vsXJDY1_shared_463642,alfalfaRep2vsXJDY1_shared_463642
alfalfaRep2vsXJDY1_shared_46501,alfalfaRep2vsXJDY1_shared_46501
alfalfaRep2vsXJDY1_shared_466104,alfalfaRep2vsXJDY1_shared_466104
alfalfaRep2vsXJDY1_shared_466515,alfalfaRep2vsXJDY1_shared_466515
alfalfaRep2vsXJDY1_shared_467447,alfalfaRep2vsXJDY1_shared_467447
alfalfaRep2vsXJDY1_shared_468699,alfalfaRep2vsXJDY1_shared_468699
alfalfaRep2vsXJDY1_shared_468977,alfalfaRep2vsXJDY1_shared_468977
alfalfaRep2vsXJDY1_shared_469644,alfalfaRep2vsXJDY1_shared_469644
alfalfaRep2vsXJDY1_shared_470270,alfalfaRep2vsXJDY1_shared_470270
alfalfaRep2vsXJDY1_shared_470534,alfalfaRep2vsXJDY1_shared_470534
alfalfaRep2vsXJDY1_shared_471611,alfalfaRep2vsXJDY1_shared_471611
alfalfaRep2vsXJDY1_shared_47177,alfalfaRep2vsXJDY1_shared_47177
alfalfaRep2vsXJDY1_shared_472598,alfalfaRep2vsXJDY1_shared_472598
alfalfaRep2vsXJDY1_shared_473431,alfalfaRep2vsXJDY1_shared_473431
alfalfaRep2vsXJDY1_shared_474195,alfalfaRep2vsXJDY1_shared_474195
alfalfaRep2vsXJDY1_shared_475033,alfalfaRep2vsXJDY1_shared_475033
alfalfaRep2vsXJDY1_shared_475409,alfalfaRep2vsXJDY1_shared_475409
alfalfaRep2vsXJDY1_shared_475993,alfalfaRep2vsXJDY1_shared_475993
alfalfaRep2vsXJDY1_shared_476510,alfalfaRep2vsXJDY1_shared_476510
alfalfaRep2vsXJDY1_shared_477355,alfalfaRep2vsXJDY1_shared_477355
alfalfaRep2vsXJDY1_shared_478035,alfalfaRep2vsXJDY1_shared_478035
alfalfaRep2vsXJDY1_shared_47806,alfalfaRep2vsXJDY1_shared_47806
alfalfaRep2vsXJDY1_shared_478402,alfalfaRep2vsXJDY1_shared_478402
alfalfaRep2vsXJDY1_shared_480370,alfalfaRep2vsXJDY1_shared_480370
alfalfaRep2vsXJDY1_shared_480728,alfalfaRep2vsXJDY1_shared_480728
alfalfaRep2vsXJDY1_shared_481012,alfalfaRep2vsXJDY1_shared_481012
alfalfaRep2vsXJDY1_shared_481966,alfalfaRep2vsXJDY1_shared_481966
alfalfaRep2vsXJDY1_shared_483536,alfalfaRep2vsXJDY1_shared_483536
alfalfaRep2vsXJDY1_shared_484361,alfalfaRep2vsXJDY1_shared_484361
alfalfaRep2vsXJDY1_shared_484995,alfalfaRep2vsXJDY1_shared_484995
alfalfaRep2vsXJDY1_shared_48504,alfalfaRep2vsXJDY1_shared_48504
alfalfaRep2vsXJDY1_shared_485666,alfalfaRep2vsXJDY1_shared_485666
alfalfaRep2vsXJDY1_shared_486032,alfalfaRep2vsXJDY1_shared_486032
alfalfaRep2vsXJDY1_shared_4866,alfalfaRep2vsXJDY1_shared_4866
alfalfaRep2vsXJDY1_shared_487086,alfalfaRep2vsXJDY1_shared_487086
alfalfaRep2vsXJDY1_shared_487593,alfalfaRep2vsXJDY1_shared_487593
alfalfaRep2vsXJDY1_shared_488093,alfalfaRep2vsXJDY1_shared_488093
alfalfaRep2vsXJDY1_shared_488952,alfalfaRep2vsXJDY1_shared_488952
alfalfaRep2vsXJDY1_shared_489251,alfalfaRep2vsXJDY1_shared_489251
alfalfaRep2vsXJDY1_shared_489351,alfalfaRep2vsXJDY1_shared_489351
alfalfaRep2vsXJDY1_shared_490090,alfalfaRep2vsXJDY1_shared_490090
alfalfaRep2vsXJDY1_shared_490722,alfalfaRep2vsXJDY1_shared_490722
alfalfaRep2vsXJDY1_shared_49123,alfalfaRep2vsXJDY1_shared_49123
alfalfaRep2vsXJDY1_shared_491290,alfalfaRep2vsXJDY1_shared_491290
alfalfaRep2vsXJDY1_shared_491513,alfalfaRep2vsXJDY1_shared_491513
alfalfaRep2vsXJDY1_shared_492900,alfalfaRep2vsXJDY1_shared_492900
alfalfaRep2vsXJDY1_shared_494280,alfalfaRep2vsXJDY1_shared_494280
alfalfaRep2vsXJDY1_shared_494389,alfalfaRep2vsXJDY1_shared_494389
alfalfaRep2vsXJDY1_shared_494582,alfalfaRep2vsXJDY1_shared_494582
alfalfaRep2vsXJDY1_shared_495147,alfalfaRep2vsXJDY1_shared_495147
alfalfaRep2vsXJDY1_shared_495742,alfalfaRep2vsXJDY1_shared_495742
alfalfaRep2vsXJDY1_shared_496562,alfalfaRep2vsXJDY1_shared_496562
alfalfaRep2vsXJDY1_shared_496717,alfalfaRep2vsXJDY1_shared_496717
alfalfaRep2vsXJDY1_shared_49740,alfalfaRep2vsXJDY1_shared_49740
alfalfaRep2vsXJDY1_shared_498657,alfalfaRep2vsXJDY1_shared_498657
alfalfaRep2vsXJDY1_shared_500738,alfalfaRep2vsXJDY1_shared_500738
alfalfaRep2vsXJDY1_shared_500968,alfalfaRep2vsXJDY1_shared_500968
alfalfaRep2vsXJDY1_shared_501680,alfalfaRep2vsXJDY1_shared_501680
alfalfaRep2vsXJDY1_shared_503083,alfalfaRep2vsXJDY1_shared_503083
alfalfaRep2vsXJDY1_shared_503692,alfalfaRep2vsXJDY1_shared_503692
alfalfaRep2vsXJDY1_shared_504648,alfalfaRep2vsXJDY1_shared_504648
alfalfaRep2vsXJDY1_shared_505309,alfalfaRep2vsXJDY1_shared_505309
alfalfaRep2vsXJDY1_shared_505469,alfalfaRep2vsXJDY1_shared_505469
alfalfaRep2vsXJDY1_shared_506201,alfalfaRep2vsXJDY1_shared_506201
alfalfaRep2vsXJDY1_shared_506657,alfalfaRep2vsXJDY1_shared_506657
alfalfaRep2vsXJDY1_shared_507350,alfalfaRep2vsXJDY1_shared_507350
alfalfaRep2vsXJDY1_shared_507534,alfalfaRep2vsXJDY1_shared_507534
alfalfaRep2vsXJDY1_shared_508523,alfalfaRep2vsXJDY1_shared_508523
alfalfaRep2vsXJDY1_shared_508703,alfalfaRep2vsXJDY1_shared_508703
alfalfaRep2vsXJDY1_shared_509315,alfalfaRep2vsXJDY1_shared_509315
alfalfaRep2vsXJDY1_shared_50943,alfalfaRep2vsXJDY1_shared_50943
alfalfaRep2vsXJDY1_shared_510703,alfalfaRep2vsXJDY1_shared_510703
alfalfaRep2vsXJDY1_shared_511098,alfalfaRep2vsXJDY1_shared_511098
alfalfaRep2vsXJDY1_shared_512598,alfalfaRep2vsXJDY1_shared_512598
alfalfaRep2vsXJDY1_shared_513134,alfalfaRep2vsXJDY1_shared_513134
alfalfaRep2vsXJDY1_shared_514421,alfalfaRep2vsXJDY1_shared_514421
alfalfaRep2vsXJDY1_shared_515382,alfalfaRep2vsXJDY1_shared_515382
alfalfaRep2vsXJDY1_shared_516578,alfalfaRep2vsXJDY1_shared_516578
alfalfaRep2vsXJDY1_shared_517378,alfalfaRep2vsXJDY1_shared_517378
alfalfaRep2vsXJDY1_shared_517669,alfalfaRep2vsXJDY1_shared_517669
alfalfaRep2vsXJDY1_shared_518088,alfalfaRep2vsXJDY1_shared_518088
alfalfaRep2vsXJDY1_shared_51987,alfalfaRep2vsXJDY1_shared_51987
alfalfaRep2vsXJDY1_shared_520194,alfalfaRep2vsXJDY1_shared_520194
alfalfaRep2vsXJDY1_shared_521219,alfalfaRep2vsXJDY1_shared_521219
alfalfaRep2vsXJDY1_shared_522503,alfalfaRep2vsXJDY1_shared_522503
alfalfaRep2vsXJDY1_shared_523139,alfalfaRep2vsXJDY1_shared_523139
alfalfaRep2vsXJDY1_shared_524003,alfalfaRep2vsXJDY1_shared_524003
alfalfaRep2vsXJDY1_shared_524939,alfalfaRep2vsXJDY1_shared_524939
alfalfaRep2vsXJDY1_shared_52672,alfalfaRep2vsXJDY1_shared_52672
alfalfaRep2vsXJDY1_shared_527189,alfalfaRep2vsXJDY1_shared_527189
alfalfaRep2vsXJDY1_shared_52809,alfalfaRep2vsXJDY1_shared_52809
alfalfaRep2vsXJDY1_shared_528947,alfalfaRep2vsXJDY1_shared_528947
alfalfaRep2vsXJDY1_shared_52976,alfalfaRep2vsXJDY1_shared_52976
alfalfaRep2vsXJDY1_shared_530987,alfalfaRep2vsXJDY1_shared_530987
alfalfaRep2vsXJDY1_shared_532066,alfalfaRep2vsXJDY1_shared_532066
alfalfaRep2vsXJDY1_shared_53324,alfalfaRep2vsXJDY1_shared_53324
alfalfaRep2vsXJDY1_shared_534487,alfalfaRep2vsXJDY1_shared_534487
alfalfaRep2vsXJDY1_shared_535270,alfalfaRep2vsXJDY1_shared_535270
alfalfaRep2vsXJDY1_shared_535533,alfalfaRep2vsXJDY1_shared_535533
alfalfaRep2vsXJDY1_shared_536931,alfalfaRep2vsXJDY1_shared_536931
alfalfaRep2vsXJDY1_shared_538033,alfalfaRep2vsXJDY1_shared_538033
alfalfaRep2vsXJDY1_shared_539257,alfalfaRep2vsXJDY1_shared_539257
alfalfaRep2vsXJDY1_shared_539544,alfalfaRep2vsXJDY1_shared_539544
alfalfaRep2vsXJDY1_shared_540089,alfalfaRep2vsXJDY1_shared_540089
alfalfaRep2vsXJDY1_shared_541603,alfalfaRep2vsXJDY1_shared_541603
alfalfaRep2vsXJDY1_shared_542034,alfalfaRep2vsXJDY1_shared_542034
alfalfaRep2vsXJDY1_shared_54286,alfalfaRep2vsXJDY1_shared_54286
alfalfaRep2vsXJDY1_shared_543098,alfalfaRep2vsXJDY1_shared_543098
alfalfaRep2vsXJDY1_shared_543360,alfalfaRep2vsXJDY1_shared_543360
alfalfaRep2vsXJDY1_shared_544755,alfalfaRep2vsXJDY1_shared_544755
alfalfaRep2vsXJDY1_shared_545180,alfalfaRep2vsXJDY1_shared_545180
alfalfaRep2vsXJDY1_shared_54519,alfalfaRep2vsXJDY1_shared_54519
alfalfaRep2vsXJDY1_shared_545626,alfalfaRep2vsXJDY1_shared_545626
alfalfaRep2vsXJDY1_shared_546895,alfalfaRep2vsXJDY1_shared_546895
alfalfaRep2vsXJDY1_shared_548329,alfalfaRep2vsXJDY1_shared_548329
alfalfaRep2vsXJDY1_shared_548617,alfalfaRep2vsXJDY1_shared_548617
alfalfaRep2vsXJDY1_shared_550394,alfalfaRep2vsXJDY1_shared_550394
alfalfaRep2vsXJDY1_shared_550762,alfalfaRep2vsXJDY1_shared_550762
alfalfaRep2vsXJDY1_shared_551122,alfalfaRep2vsXJDY1_shared_551122
alfalfaRep2vsXJDY1_shared_552055,alfalfaRep2vsXJDY1_shared_552055
alfalfaRep2vsXJDY1_shared_553783,alfalfaRep2vsXJDY1_shared_553783
alfalfaRep2vsXJDY1_shared_556315,alfalfaRep2vsXJDY1_shared_556315
alfalfaRep2vsXJDY1_shared_556667,alfalfaRep2vsXJDY1_shared_556667
alfalfaRep2vsXJDY1_shared_557195,alfalfaRep2vsXJDY1_shared_557195
alfalfaRep2vsXJDY1_shared_557785,alfalfaRep2vsXJDY1_shared_557785
alfalfaRep2vsXJDY1_shared_559190,alfalfaRep2vsXJDY1_shared_559190
alfalfaRep2vsXJDY1_shared_559675,alfalfaRep2vsXJDY1_shared_559675
alfalfaRep2vsXJDY1_shared_561019,alfalfaRep2vsXJDY1_shared_561019
alfalfaRep2vsXJDY1_shared_561373,alfalfaRep2vsXJDY1_shared_561373
alfalfaRep2vsXJDY1_shared_562548,alfalfaRep2vsXJDY1_shared_562548
alfalfaRep2vsXJDY1_shared_562992,alfalfaRep2vsXJDY1_shared_562992
alfalfaRep2vsXJDY1_shared_56316,alfalfaRep2vsXJDY1_shared_56316
alfalfaRep2vsXJDY1_shared_564198,alfalfaRep2vsXJDY1_shared_564198
alfalfaRep2vsXJDY1_shared_567277,alfalfaRep2vsXJDY1_shared_567277
alfalfaRep2vsXJDY1_shared_56732,alfalfaRep2vsXJDY1_shared_56732
alfalfaRep2vsXJDY1_shared_567904,alfalfaRep2vsXJDY1_shared_567904
alfalfaRep2vsXJDY1_shared_568598,alfalfaRep2vsXJDY1_shared_568598
alfalfaRep2vsXJDY1_shared_569590,alfalfaRep2vsXJDY1_shared_569590
alfalfaRep2vsXJDY1_shared_570754,alfalfaRep2vsXJDY1_shared_570754
alfalfaRep2vsXJDY1_shared_573063,alfalfaRep2vsXJDY1_shared_573063
alfalfaRep2vsXJDY1_shared_573291,alfalfaRep2vsXJDY1_shared_573291
alfalfaRep2vsXJDY1_shared_574950,alfalfaRep2vsXJDY1_shared_574950
alfalfaRep2vsXJDY1_shared_576245,alfalfaRep2vsXJDY1_shared_576245
alfalfaRep2vsXJDY1_shared_576815,alfalfaRep2vsXJDY1_shared_576815
alfalfaRep2vsXJDY1_shared_577745,alfalfaRep2vsXJDY1_shared_577745
alfalfaRep2vsXJDY1_shared_578657,alfalfaRep2vsXJDY1_shared_578657
alfalfaRep2vsXJDY1_shared_579765,alfalfaRep2vsXJDY1_shared_579765
alfalfaRep2vsXJDY1_shared_580623,alfalfaRep2vsXJDY1_shared_580623
alfalfaRep2vsXJDY1_shared_580687,alfalfaRep2vsXJDY1_shared_580687
alfalfaRep2vsXJDY1_shared_58072,alfalfaRep2vsXJDY1_shared_58072
alfalfaRep2vsXJDY1_shared_580870,alfalfaRep2vsXJDY1_shared_580870
alfalfaRep2vsXJDY1_shared_581266,alfalfaRep2vsXJDY1_shared_581266
alfalfaRep2vsXJDY1_shared_583014,alfalfaRep2vsXJDY1_shared_583014
alfalfaRep2vsXJDY1_shared_584308,alfalfaRep2vsXJDY1_shared_584308
alfalfaRep2vsXJDY1_shared_584474,alfalfaRep2vsXJDY1_shared_584474
alfalfaRep2vsXJDY1_shared_585092,alfalfaRep2vsXJDY1_shared_585092
alfalfaRep2vsXJDY1_shared_585725,alfalfaRep2vsXJDY1_shared_585725
alfalfaRep2vsXJDY1_shared_58608,alfalfaRep2vsXJDY1_shared_58608
alfalfaRep2vsXJDY1_shared_586158,alfalfaRep2vsXJDY1_shared_586158
alfalfaRep2vsXJDY1_shared_586602,alfalfaRep2vsXJDY1_shared_586602
alfalfaRep2vsXJDY1_shared_587376,alfalfaRep2vsXJDY1_shared_587376
alfalfaRep2vsXJDY1_shared_588070,alfalfaRep2vsXJDY1_shared_588070
alfalfaRep2vsXJDY1_shared_589696,alfalfaRep2vsXJDY1_shared_589696
alfalfaRep2vsXJDY1_shared_590242,alfalfaRep2vsXJDY1_shared_590242
alfalfaRep2vsXJDY1_shared_59244,alfalfaRep2vsXJDY1_shared_59244
alfalfaRep2vsXJDY1_shared_593731,alfalfaRep2vsXJDY1_shared_593731
alfalfaRep2vsXJDY1_shared_594519,alfalfaRep2vsXJDY1_shared_594519
alfalfaRep2vsXJDY1_shared_595121,alfalfaRep2vsXJDY1_shared_595121
alfalfaRep2vsXJDY1_shared_595941,alfalfaRep2vsXJDY1_shared_595941
alfalfaRep2vsXJDY1_shared_596692,alfalfaRep2vsXJDY1_shared_596692
alfalfaRep2vsXJDY1_shared_598256,alfalfaRep2vsXJDY1_shared_598256
alfalfaRep2vsXJDY1_shared_598720,alfalfaRep2vsXJDY1_shared_598720
alfalfaRep2vsXJDY1_shared_599958,alfalfaRep2vsXJDY1_shared_599958
alfalfaRep2vsXJDY1_shared_600847,alfalfaRep2vsXJDY1_shared_600847
alfalfaRep2vsXJDY1_shared_603908,alfalfaRep2vsXJDY1_shared_603908
alfalfaRep2vsXJDY1_shared_60394,alfalfaRep2vsXJDY1_shared_60394
alfalfaRep2vsXJDY1_shared_604308,alfalfaRep2vsXJDY1_shared_604308
alfalfaRep2vsXJDY1_shared_604948,alfalfaRep2vsXJDY1_shared_604948
alfalfaRep2vsXJDY1_shared_605846,alfalfaRep2vsXJDY1_shared_605846
alfalfaRep2vsXJDY1_shared_606255,alfalfaRep2vsXJDY1_shared_606255
alfalfaRep2vsXJDY1_shared_606435,alfalfaRep2vsXJDY1_shared_606435
alfalfaRep2vsXJDY1_shared_606740,alfalfaRep2vsXJDY1_shared_606740
alfalfaRep2vsXJDY1_shared_608437,alfalfaRep2vsXJDY1_shared_608437
alfalfaRep2vsXJDY1_shared_609128,alfalfaRep2vsXJDY1_shared_609128
alfalfaRep2vsXJDY1_shared_609683,alfalfaRep2vsXJDY1_shared_609683
alfalfaRep2vsXJDY1_shared_610044,alfalfaRep2vsXJDY1_shared_610044
alfalfaRep2vsXJDY1_shared_611306,alfalfaRep2vsXJDY1_shared_611306
alfalfaRep2vsXJDY1_shared_612283,alfalfaRep2vsXJDY1_shared_612283
alfalfaRep2vsXJDY1_shared_613270,alfalfaRep2vsXJDY1_shared_613270
alfalfaRep2vsXJDY1_shared_614917,alfalfaRep2vsXJDY1_shared_614917
alfalfaRep2vsXJDY1_shared_617218,alfalfaRep2vsXJDY1_shared_617218
alfalfaRep2vsXJDY1_shared_618285,alfalfaRep2vsXJDY1_shared_618285
alfalfaRep2vsXJDY1_shared_61941,alfalfaRep2vsXJDY1_shared_61941
alfalfaRep2vsXJDY1_shared_620142,alfalfaRep2vsXJDY1_shared_620142
alfalfaRep2vsXJDY1_shared_621140,alfalfaRep2vsXJDY1_shared_621140
alfalfaRep2vsXJDY1_shared_621847,alfalfaRep2vsXJDY1_shared_621847
alfalfaRep2vsXJDY1_shared_623367,alfalfaRep2vsXJDY1_shared_623367
alfalfaRep2vsXJDY1_shared_62409,alfalfaRep2vsXJDY1_shared_62409
alfalfaRep2vsXJDY1_shared_624476,alfalfaRep2vsXJDY1_shared_624476
alfalfaRep2vsXJDY1_shared_625794,alfalfaRep2vsXJDY1_shared_625794
alfalfaRep2vsXJDY1_shared_627416,alfalfaRep2vsXJDY1_shared_627416
alfalfaRep2vsXJDY1_shared_62805,alfalfaRep2vsXJDY1_shared_62805
alfalfaRep2vsXJDY1_shared_628504,alfalfaRep2vsXJDY1_shared_628504
alfalfaRep2vsXJDY1_shared_629222,alfalfaRep2vsXJDY1_shared_629222
alfalfaRep2vsXJDY1_shared_630835,alfalfaRep2vsXJDY1_shared_630835
alfalfaRep2vsXJDY1_shared_631281,alfalfaRep2vsXJDY1_shared_631281
alfalfaRep2vsXJDY1_shared_631778,alfalfaRep2vsXJDY1_shared_631778
alfalfaRep2vsXJDY1_shared_633059,alfalfaRep2vsXJDY1_shared_633059
alfalfaRep2vsXJDY1_shared_63356,alfalfaRep2vsXJDY1_shared_63356
alfalfaRep2vsXJDY1_shared_634347,alfalfaRep2vsXJDY1_shared_634347
alfalfaRep2vsXJDY1_shared_635553,alfalfaRep2vsXJDY1_shared_635553
alfalfaRep2vsXJDY1_shared_635993,alfalfaRep2vsXJDY1_shared_635993
alfalfaRep2vsXJDY1_shared_637893,alfalfaRep2vsXJDY1_shared_637893
alfalfaRep2vsXJDY1_shared_639118,alfalfaRep2vsXJDY1_shared_639118
alfalfaRep2vsXJDY1_shared_640506,alfalfaRep2vsXJDY1_shared_640506
alfalfaRep2vsXJDY1_shared_642030,alfalfaRep2vsXJDY1_shared_642030
alfalfaRep2vsXJDY1_shared_643059,alfalfaRep2vsXJDY1_shared_643059
alfalfaRep2vsXJDY1_shared_643805,alfalfaRep2vsXJDY1_shared_643805
alfalfaRep2vsXJDY1_shared_644914,alfalfaRep2vsXJDY1_shared_644914
alfalfaRep2vsXJDY1_shared_645134,alfalfaRep2vsXJDY1_shared_645134
alfalfaRep2vsXJDY1_shared_646399,alfalfaRep2vsXJDY1_shared_646399
alfalfaRep2vsXJDY1_shared_647787,alfalfaRep2vsXJDY1_shared_647787
alfalfaRep2vsXJDY1_shared_649061,alfalfaRep2vsXJDY1_shared_649061
alfalfaRep2vsXJDY1_shared_650511,alfalfaRep2vsXJDY1_shared_650511
alfalfaRep2vsXJDY1_shared_651571,alfalfaRep2vsXJDY1_shared_651571
alfalfaRep2vsXJDY1_shared_652597,alfalfaRep2vsXJDY1_shared_652597
alfalfaRep2vsXJDY1_shared_654071,alfalfaRep2vsXJDY1_shared_654071
alfalfaRep2vsXJDY1_shared_65437,alfalfaRep2vsXJDY1_shared_65437
alfalfaRep2vsXJDY1_shared_655242,alfalfaRep2vsXJDY1_shared_655242
alfalfaRep2vsXJDY1_shared_656046,alfalfaRep2vsXJDY1_shared_656046
alfalfaRep2vsXJDY1_shared_65635,alfalfaRep2vsXJDY1_shared_65635
alfalfaRep2vsXJDY1_shared_657581,alfalfaRep2vsXJDY1_shared_657581
alfalfaRep2vsXJDY1_shared_658236,alfalfaRep2vsXJDY1_shared_658236
alfalfaRep2vsXJDY1_shared_658923,alfalfaRep2vsXJDY1_shared_658923
alfalfaRep2vsXJDY1_shared_659970,alfalfaRep2vsXJDY1_shared_659970
alfalfaRep2vsXJDY1_shared_66042,alfalfaRep2vsXJDY1_shared_66042
alfalfaRep2vsXJDY1_shared_661047,alfalfaRep2vsXJDY1_shared_661047
alfalfaRep2vsXJDY1_shared_662061,alfalfaRep2vsXJDY1_shared_662061
alfalfaRep2vsXJDY1_shared_663399,alfalfaRep2vsXJDY1_shared_663399
alfalfaRep2vsXJDY1_shared_663620,alfalfaRep2vsXJDY1_shared_663620
alfalfaRep2vsXJDY1_shared_664112,alfalfaRep2vsXJDY1_shared_664112
alfalfaRep2vsXJDY1_shared_665096,alfalfaRep2vsXJDY1_shared_665096
alfalfaRep2vsXJDY1_shared_665286,alfalfaRep2vsXJDY1_shared_665286
alfalfaRep2vsXJDY1_shared_665847,alfalfaRep2vsXJDY1_shared_665847
alfalfaRep2vsXJDY1_shared_66613,alfalfaRep2vsXJDY1_shared_66613
alfalfaRep2vsXJDY1_shared_667535,alfalfaRep2vsXJDY1_shared_667535
alfalfaRep2vsXJDY1_shared_667956,alfalfaRep2vsXJDY1_shared_667956
alfalfaRep2vsXJDY1_shared_669249,alfalfaRep2vsXJDY1_shared_669249
alfalfaRep2vsXJDY1_shared_6700,alfalfaRep2vsXJDY1_shared_6700
alfalfaRep2vsXJDY1_shared_670668,alfalfaRep2vsXJDY1_shared_670668
alfalfaRep2vsXJDY1_shared_671210,alfalfaRep2vsXJDY1_shared_671210
alfalfaRep2vsXJDY1_shared_671538,alfalfaRep2vsXJDY1_shared_671538
alfalfaRep2vsXJDY1_shared_673615,alfalfaRep2vsXJDY1_shared_673615
alfalfaRep2vsXJDY1_shared_674096,alfalfaRep2vsXJDY1_shared_674096
alfalfaRep2vsXJDY1_shared_675511,alfalfaRep2vsXJDY1_shared_675511
alfalfaRep2vsXJDY1_shared_67684,alfalfaRep2vsXJDY1_shared_67684
alfalfaRep2vsXJDY1_shared_678085,alfalfaRep2vsXJDY1_shared_678085
alfalfaRep2vsXJDY1_shared_678257,alfalfaRep2vsXJDY1_shared_678257
alfalfaRep2vsXJDY1_shared_678720,alfalfaRep2vsXJDY1_shared_678720
alfalfaRep2vsXJDY1_shared_679993,alfalfaRep2vsXJDY1_shared_679993
alfalfaRep2vsXJDY1_shared_680164,alfalfaRep2vsXJDY1_shared_680164
alfalfaRep2vsXJDY1_shared_682190,alfalfaRep2vsXJDY1_shared_682190
alfalfaRep2vsXJDY1_shared_682923,alfalfaRep2vsXJDY1_shared_682923
